order_id,order_date,province,city,sales_channel,customer_segment,product_category,product_name,units,unit_price_lkr,discount_pct,revenue_lkr,cost_lkr,profit_lkr,payment_method,delivery_days,customer_rating,returned,promotion
LM26-0513,2026-02-04,Sabaragamuwa,Ratnapura,Mobile App,Consumer,Beauty,Hair Dryer,3,7990,0.1,21573,14100,7473,Bank Transfer,5,4,No,New Year
LM26-0514,2026-06-01,Sabaragamuwa,Kegalle,Online,Consumer,Sports,Cricket Bat,1,12990,0.15,11042,7600,3442,Bank Transfer,4,4,No,New Year
LM26-0515,2026-01-28,Uva,Monaragala,Mobile App,Consumer,Electronics,Smart Watch,1,18990,0,18990,12688,6302,Digital Wallet,3,5,No,None
LM26-0516,2026-05-29,Western,Colombo,Mobile App,Consumer,Beauty,Perfume,1,11990,0.1,10791,6900,3891,Digital Wallet,4,4,No,App Exclusive
LM26-0517,2026-05-29,North Central,Anuradhapura,Online,Consumer,Fashion,Casual Shirt,2,4990,0,9980,4500,5480,Cash on Delivery,2,5,No,None
LM26-0518,2026-04-18,Western,Kalutara,Online,Consumer,Beauty,Perfume,2,11990,0.05,22781,13800,8981,Debit Card,7,4,No,None
LM26-0519,2026-03-22,Western,Negombo,Mobile App,Consumer,Electronics,Bluetooth Speaker,4,9990,0.1,35964,25792,10172,Debit Card,1,5,No,Weekend Deal
LM26-0520,2026-03-21,Northern,Kilinochchi,Mobile App,Consumer,Beauty,Skin Care Set,2,8990,0.05,17081,8800,8281,Debit Card,5,4,No,App Exclusive
LM26-0521,2026-02-27,Southern,Hambantota,Online,Consumer,Home,Table Lamp,4,5990,0,23960,12600,11360,Digital Wallet,6,4,No,None
LM26-0522,2026-05-28,North Central,Polonnaruwa,Online,Consumer,Home,Rice Cooker,2,13990,0.1,25182,18800,6382,Bank Transfer,5,4,No,New Year
LM26-0523,2026-05-31,Western,Negombo,Mobile App,Consumer,Sports,Yoga Mat,4,4490,0.05,17062,8400,8662,Cash on Delivery,4,5,No,None
LM26-0524,2026-05-27,Western,Negombo,Store,Consumer,Fashion,Running Shoes,2,10990,0.05,20881,12200,8681,Credit Card,0,5,No,Weekend Deal
LM26-0525,2026-02-25,Uva,Badulla,Online,Consumer,Home,Air Fryer,2,24990,0.05,47481,35400,12081,Cash on Delivery,9,4,No,None
LM26-0526,2026-04-23,Eastern,Trincomalee,Store,Small Business,Beauty,Perfume,3,11990,0.05,34172,20700,13472,Credit Card,0,5,No,None
LM26-0527,2026-01-01,Northern,Kilinochchi,Mobile App,Corporate,Beauty,Perfume,2,11990,0.05,22781,13800,8981,Bank Transfer,8,3,No,None
LM26-0528,2026-03-02,Western,Negombo,Store,Corporate,Beauty,Hair Dryer,2,7990,0.1,14382,9400,4982,Debit Card,0,5,No,Weekend Deal
LM26-0529,2026-01-15,Uva,Monaragala,Mobile App,Consumer,Fashion,Backpack,2,7490,0.2,11984,7600,4384,Debit Card,2,5,No,Weekend Deal
LM26-0530,2026-01-05,Central,Matale,Online,Consumer,Electronics,Smart Watch,1,18990,0.2,15192,12688,2504,Bank Transfer,6,4,No,New Year
LM26-0531,2026-01-09,Uva,Badulla,Store,Consumer,Sports,Yoga Mat,1,4490,0.15,3817,2100,1717,Credit Card,0,4,No,New Year
LM26-0532,2026-02-11,North Western,Puttalam,Store,Consumer,Fashion,Running Shoes,4,10990,0,43960,24400,19560,Bank Transfer,0,5,No,None
LM26-0533,2026-02-17,North Central,Anuradhapura,Mobile App,Consumer,Beauty,Skin Care Set,3,8990,0.2,21576,13200,8376,Credit Card,9,2,No,Weekend Deal
LM26-0534,2026-02-13,Western,Kalutara,Store,Consumer,Sports,Dumbbell Set,1,15990,0,15990,9800,6190,Bank Transfer,0,5,No,None
LM26-0535,2026-02-07,Northern,Kilinochchi,Mobile App,Consumer,Electronics,Bluetooth Speaker,1,9990,0.05,9491,6448,3043,Cash on Delivery,7,3,No,Weekend Deal
LM26-0536,2026-05-25,Western,Kalutara,Online,Small Business,Fashion,Casual Shirt,3,4990,0.2,11976,6750,5226,Cash on Delivery,1,5,No,Weekend Deal
LM26-0537,2026-05-09,Western,Kalutara,Online,Consumer,Sports,Yoga Mat,3,4490,0.1,12123,6300,5823,Bank Transfer,2,4,No,New Year
LM26-0538,2026-01-18,Central,Nuwara Eliya,Store,Corporate,Home,Air Fryer,3,24990,0.25,56228,53100,3128,Digital Wallet,0,5,No,New Year
LM26-0539,2026-03-02,Western,Colombo,Mobile App,Consumer,Electronics,Smart Watch,3,18990,0.1,51273,38064,13209,Cash on Delivery,8,3,No,Weekend Deal
LM26-0540,2026-05-29,Western,Colombo,Online,Consumer,Beauty,Perfume,1,11990,0.1,10791,6900,3891,Credit Card,3,5,No,New Year
LM26-0541,2026-06-20,North Central,Polonnaruwa,Mobile App,Small Business,Electronics,Wireless Earbuds,3,12990,0.15,33125,25584,7541,Debit Card,2,4,Yes,App Exclusive
LM26-0542,2026-01-11,Southern,Hambantota,Online,Corporate,Sports,Yoga Mat,3,4490,0.1,12123,6300,5823,Bank Transfer,4,4,No,None
LM26-0543,2026-03-26,North Western,Kurunegala,Mobile App,Consumer,Home,Air Fryer,2,24990,0.15,42483,35400,7083,Digital Wallet,4,3,No,New Year
LM26-0544,2026-06-27,Western,Colombo,Store,Consumer,Beauty,Skin Care Set,2,8990,0.2,14384,8800,5584,Bank Transfer,0,4,No,New Year
LM26-0545,2026-02-06,North Central,Anuradhapura,Mobile App,Consumer,Sports,Dumbbell Set,1,15990,0,15990,9800,6190,Credit Card,8,3,No,None
LM26-0546,2026-04-01,Western,Negombo,Store,Consumer,Electronics,Bluetooth Speaker,4,9990,0.15,33966,25792,8174,Credit Card,0,5,No,New Year
LM26-0547,2026-01-26,North Western,Puttalam,Mobile App,Consumer,Beauty,Skin Care Set,1,8990,0.2,7192,4400,2792,Bank Transfer,2,5,No,App Exclusive
LM26-0548,2026-03-28,Northern,Kilinochchi,Mobile App,Consumer,Sports,Yoga Mat,2,4490,0.05,8531,4200,4331,Credit Card,6,3,No,None
LM26-0549,2026-05-05,North Western,Puttalam,Online,Corporate,Electronics,Wireless Earbuds,1,12990,0.25,9743,8528,1215,Bank Transfer,4,4,No,Weekend Deal
LM26-0550,2026-03-21,Southern,Hambantota,Online,Consumer,Electronics,Smart Watch,4,18990,0.05,72162,50752,21410,Bank Transfer,2,5,No,New Year
LM26-0551,2026-05-30,North Western,Puttalam,Mobile App,Consumer,Fashion,Backpack,2,7490,0,14980,7600,7380,Cash on Delivery,3,5,No,None
LM26-0552,2026-03-06,North Central,Anuradhapura,Store,Corporate,Sports,Cricket Bat,2,12990,0.1,23382,15200,8182,Debit Card,0,5,No,Weekend Deal
LM26-0553,2026-03-29,Western,Kalutara,Mobile App,Consumer,Sports,Dumbbell Set,3,15990,0.2,38376,29400,8976,Credit Card,8,3,No,Weekend Deal
LM26-0554,2026-03-07,Southern,Hambantota,Store,Consumer,Fashion,Casual Shirt,3,4990,0.05,14222,6750,7472,Cash on Delivery,0,5,No,App Exclusive
LM26-0555,2026-03-28,Southern,Galle,Online,Corporate,Home,Rice Cooker,3,13990,0.1,37773,28200,9573,Cash on Delivery,9,4,No,None
LM26-0556,2026-05-06,Northern,Jaffna,Mobile App,Corporate,Beauty,Hair Dryer,1,7990,0.2,6392,4700,1692,Cash on Delivery,9,4,No,Weekend Deal
LM26-0557,2026-06-07,Sabaragamuwa,Ratnapura,Store,Small Business,Beauty,Perfume,3,11990,0.2,28776,20700,8076,Cash on Delivery,0,5,No,Weekend Deal
LM26-0558,2026-05-14,Central,Matale,Store,Corporate,Home,Table Lamp,1,5990,0.05,5691,3150,2541,Digital Wallet,0,5,No,None
LM26-0559,2026-04-22,Sabaragamuwa,Ratnapura,Mobile App,Consumer,Home,Table Lamp,1,5990,0.05,5691,3150,2541,Cash on Delivery,2,,No,Weekend Deal
LM26-0560,2026-06-13,Western,Colombo,Store,Corporate,Beauty,Perfume,4,11990,0.15000000000000002,40766,27600,13166,Bank Transfer,0,,No,Weekend Deal
LM26-0561,2026-03-04,Central,Matale,Online,Small Business,Electronics,Wireless Earbuds,3,12990,0.15,33125,25584,7541,Debit Card,3,5,No,App Exclusive
LM26-0562,2026-05-26,Central,Nuwara Eliya,Mobile App,Consumer,Electronics,Bluetooth Speaker,3,9990,0,29970,19344,10626,Cash on Delivery,7,3,No,None
LM26-0563,2026-06-17,North Central,Anuradhapura,Online,Small Business,Electronics,Wireless Earbuds,3,12990,0,38970,25584,13386,Digital Wallet,5,3,No,None
LM26-0564,2026-06-16,Uva,Badulla,Mobile App,Consumer,Fashion,Backpack,4,7490,0.05,28462,15200,13262,Digital Wallet,5,4,No,New Year
LM26-0565,2026-03-03,North Western,Kurunegala,Online,Consumer,Electronics,Smart Watch,4,18990,0.2,60768,50752,10016,Bank Transfer,6,3,No,Weekend Deal
LM26-0566,2026-01-13,Western,Colombo,Mobile App,Consumer,Fashion,Backpack,2,7490,0.05,14231,7600,6631,Digital Wallet,3,5,No,None
LM26-0567,2026-01-04,Northern,Jaffna,Mobile App,Corporate,Sports,Yoga Mat,4,4490,0.1,16164,8400,7764,Debit Card,7,4,No,None
LM26-0568,2026-06-21,North Central,Polonnaruwa,Mobile App,Consumer,Home,Rice Cooker,3,13990,0.1,37773,28200,9573,Credit Card,2,5,No,Weekend Deal
LM26-0569,2026-01-22,Central,Kandy,Store,Consumer,Beauty,Skin Care Set,4,8990,0,35960,17600,18360,Debit Card,0,5,No,None
LM26-0570,2026-02-21,Southern,Galle,Mobile App,Consumer,Beauty,Skin Care Set,2,8990,0.1,16182,8800,7382,Debit Card,8,3,No,Weekend Deal
LM26-0571,2026-01-07,Eastern,Batticaloa,Mobile App,Consumer,Home,Rice Cooker,3,13990,0.15,35675,28200,7475,Cash on Delivery,4,5,No,Weekend Deal
LM26-0572,2026-02-16,Northern,Kilinochchi,Online,Consumer,Fashion,Backpack,4,7490,0.15,25466,15200,10266,Digital Wallet,2,5,No,New Year
LM26-0573,2026-01-22,Southern,Hambantota,Store,Corporate,Beauty,Hair Dryer,2,7990,0.2,12784,9400,3384,Digital Wallet,0,5,No,Weekend Deal
LM26-0574,2026-05-16,Central,Kandy,Mobile App,Consumer,Electronics,Wireless Earbuds,1,12990,0.1,11691,8528,3163,Bank Transfer,3,5,No,App Exclusive
LM26-0575,2026-04-27,Southern,Hambantota,Store,Consumer,Electronics,Bluetooth Speaker,1,9990,0.15,8492,6448,2044,Cash on Delivery,0,5,No,App Exclusive
LM26-0576,2026-03-07,Western,Kalutara,Store,Corporate,Sports,Yoga Mat,1,4490,0.1,4041,2100,1941,Bank Transfer,0,5,No,None
LM26-0577,2026-01-26,North Central,Polonnaruwa,Online,Consumer,Electronics,Smart Watch,2,18990,0,37980,25376,12604,Credit Card,7,3,No,None
LM26-0578,2026-05-17,Central,Matale,Mobile App,Small Business,Sports,Cricket Bat,1,12990,0.05,12341,7600,4741,Debit Card,7,4,No,None
LM26-0579,2026-06-22,Central,Matale,Online,Consumer,Beauty,Skin Care Set,4,8990,0.05,34162,17600,16562,Credit Card,8,3,No,Weekend Deal
LM26-0580,2026-03-31,Southern,Matara,Store,Consumer,Fashion,Casual Shirt,1,4990,0,4990,2250,2740,Credit Card,0,5,No,None
LM26-0581,2026-01-30,Northern,Kilinochchi,Online,Consumer,Sports,Dumbbell Set,2,15990,0.05,30381,19600,10781,Debit Card,7,4,No,None
LM26-0582,2026-03-05,Western,Negombo,Mobile App,Consumer,Sports,Cricket Bat,1,12990,0.05,12341,7600,4741,Credit Card,6,,No,App Exclusive
LM26-0583,2026-03-28,Western,Negombo,Online,Consumer,Fashion,Running Shoes,1,10990,0.05,10441,6100,4341,Debit Card,7,4,No,None
LM26-0584,2026-06-03,North Western,Kurunegala,Store,Consumer,Sports,Cricket Bat,1,12990,0.05,12341,7600,4741,Cash on Delivery,0,5,No,App Exclusive
LM26-0585,2026-06-07,Southern,Matara,Store,Consumer,Beauty,Perfume,3,11990,0,35970,20700,15270,Bank Transfer,0,5,No,None
LM26-0586,2026-01-09,Central,Kandy,Online,Consumer,Home,Air Fryer,4,24990,0.1,89964,70800,19164,Credit Card,7,3,No,New Year
LM26-0587,2026-02-12,Southern,Matara,Store,Corporate,Home,Table Lamp,1,5990,0.1,5391,3150,2241,Bank Transfer,0,5,No,App Exclusive
LM26-0588,2026-04-28,Western,Kalutara,Mobile App,Consumer,Electronics,Smart Watch,3,18990,0,56970,38064,18906,Cash on Delivery,2,5,No,None
LM26-0589,2026-05-12,Western,Colombo,Online,Consumer,Electronics,Bluetooth Speaker,3,9990,0.05,28472,19344,9128,Digital Wallet,3,4,Yes,Weekend Deal
LM26-0590,2026-06-07,Central,Matale,Mobile App,Consumer,Beauty,Skin Care Set,4,8990,0,35960,17600,18360,Debit Card,2,4,No,None
LM26-0591,2026-01-17,Sabaragamuwa,Ratnapura,Store,Consumer,Beauty,Perfume,4,11990,0,47960,27600,20360,Cash on Delivery,0,5,No,None
LM26-0592,2026-01-14,Uva,Badulla,Online,Consumer,Beauty,Skin Care Set,4,8990,0.1,32364,17600,14764,Digital Wallet,5,,No,New Year
LM26-0593,2026-05-15,Central,Kandy,Store,Consumer,Sports,Dumbbell Set,3,15990,0.1,43173,29400,13773,Cash on Delivery,0,5,No,App Exclusive
LM26-0594,2026-04-17,Western,Kalutara,Mobile App,Small Business,Home,Rice Cooker,4,13990,0.2,44768,37600,7168,Cash on Delivery,3,5,No,New Year
LM26-0595,2026-05-27,Sabaragamuwa,Kegalle,Online,Small Business,Fashion,Backpack,1,7490,0.15,6367,3800,2567,Credit Card,3,,No,Weekend Deal
LM26-0596,2026-01-21,Eastern,Trincomalee,Mobile App,Corporate,Beauty,Skin Care Set,4,8990,0.05,34162,17600,16562,Credit Card,5,4,No,None
LM26-0597,2026-01-23,Sabaragamuwa,Kegalle,Mobile App,Consumer,Home,Table Lamp,4,5990,0.05,22762,12600,10162,Debit Card,5,,No,App Exclusive
LM26-0598,2026-01-28,Western,Negombo,Online,Consumer,Beauty,Perfume,2,11990,0.1,21582,13800,7782,Bank Transfer,1,5,No,New Year
LM26-0599,2026-05-15,Southern,Hambantota,Mobile App,Consumer,Electronics,Wireless Earbuds,4,12990,0,51960,34112,17848,Digital Wallet,9,4,No,None
LM26-0600,2026-06-04,North Central,Anuradhapura,Online,Consumer,Fashion,Casual Shirt,4,4990,0.15,16966,9000,7966,Credit Card,6,4,No,New Year
LM26-0601,2026-05-30,Western,Colombo,Store,Consumer,Beauty,Hair Dryer,4,7990,0.2,25568,18800,6768,Digital Wallet,0,5,No,New Year
LM26-0602,2026-03-16,Western,Colombo,Online,Consumer,Fashion,Backpack,4,7490,0.1,26964,15200,11764,Debit Card,8,3,No,Weekend Deal
LM26-0603,2026-03-13,Western,Colombo,Online,Consumer,Electronics,Wireless Earbuds,4,12990,0.15,44166,34112,10054,Debit Card,2,4,Yes,App Exclusive
LM26-0604,2026-04-05,Western,Negombo,Mobile App,Corporate,Fashion,Casual Shirt,1,4990,0.25,3743,2250,1493,Digital Wallet,5,4,No,Weekend Deal
LM26-0605,2026-02-27,Eastern,Batticaloa,Mobile App,Corporate,Beauty,Perfume,3,11990,0.1,32373,20700,11673,Cash on Delivery,6,3,No,None
LM26-0606,2026-01-18,Southern,Galle,Mobile App,Consumer,Home,Table Lamp,1,5990,0.05,5691,3150,2541,Bank Transfer,3,5,No,None
LM26-0607,2026-06-10,North Central,Polonnaruwa,Online,Small Business,Beauty,Perfume,1,11990,0.05,11391,6900,4491,Cash on Delivery,6,4,No,New Year
LM26-0608,2026-02-05,Central,Matale,Store,Small Business,Beauty,Skin Care Set,2,8990,0.2,14384,8800,5584,Bank Transfer,0,5,No,New Year
LM26-0609,2026-04-14,North Western,Kurunegala,Online,Consumer,Fashion,Backpack,1,7490,0.15,6367,3800,2567,Credit Card,6,4,No,App Exclusive
LM26-0610,2026-06-24,Western,Kalutara,Online,Consumer,Sports,Yoga Mat,2,4490,0,8980,4200,4780,Cash on Delivery,4,5,No,None
LM26-0611,2026-05-23,Western,Negombo,Mobile App,Consumer,Beauty,Perfume,1,11990,0.05,11391,6900,4491,Debit Card,3,4,No,App Exclusive
LM26-0612,2026-01-17,Northern,Jaffna,Store,Consumer,Home,Air Fryer,1,24990,0.15,21242,17700,3542,Credit Card,0,4,No,Weekend Deal
LM26-0613,2026-02-17,Central,Matale,Online,Consumer,Fashion,Backpack,3,7490,0.05,21347,11400,9947,Cash on Delivery,8,4,No,None
LM26-0614,2026-05-15,Western,Colombo,Online,Corporate,Beauty,Perfume,4,11990,0.05,45562,27600,17962,Credit Card,1,5,No,None
LM26-0615,2026-06-15,Central,Matale,Online,Small Business,Beauty,Perfume,4,11990,0.15,40766,27600,13166,Credit Card,3,,Yes,App Exclusive
LM26-0616,2026-01-10,Northern,Kilinochchi,Store,Consumer,Sports,Dumbbell Set,3,15990,0.05,45572,29400,16172,Bank Transfer,0,5,No,App Exclusive
LM26-0617,2026-06-07,Central,Kandy,Online,Corporate,Beauty,Skin Care Set,4,8990,0.05,34162,17600,16562,Bank Transfer,4,5,No,None
LM26-0618,2026-03-20,North Western,Kurunegala,Online,Consumer,Fashion,Running Shoes,3,10990,0.05,31322,18300,13022,Cash on Delivery,4,4,No,New Year
LM26-0619,2026-05-24,Southern,Galle,Online,Corporate,Home,Table Lamp,4,5990,0.05,22762,12600,10162,Cash on Delivery,3,4,No,None
LM26-0620,2026-04-30,North Western,Kurunegala,Online,Small Business,Beauty,Perfume,4,11990,0.2,38368,27600,10768,Debit Card,4,3,No,App Exclusive
LM26-0621,2026-05-16,Southern,Matara,Online,Consumer,Beauty,Perfume,1,11990,0.05,11391,6900,4491,Cash on Delivery,8,3,No,None
LM26-0622,2026-04-15,Uva,Monaragala,Mobile App,Consumer,Fashion,Casual Shirt,2,4990,0.1,8982,4500,4482,Digital Wallet,2,4,No,App Exclusive
LM26-0623,2026-06-12,Western,Colombo,Online,Consumer,Beauty,Hair Dryer,1,7990,0.05,7591,4700,2891,Digital Wallet,4,3,No,New Year
LM26-0624,2026-06-15,Sabaragamuwa,Ratnapura,Mobile App,Consumer,Home,Table Lamp,4,5990,0.05,22762,12600,10162,Bank Transfer,6,3,No,None
LM26-0625,2026-01-22,Eastern,Trincomalee,Store,Consumer,Fashion,Casual Shirt,2,4990,0.1,8982,4500,4482,Cash on Delivery,0,5,No,App Exclusive
LM26-0626,2026-05-16,Western,Colombo,Online,Consumer,Fashion,Backpack,4,7490,0.15,25466,15200,10266,Debit Card,6,3,No,App Exclusive
LM26-0627,2026-03-18,Western,Negombo,Online,Consumer,Home,Rice Cooker,1,13990,0.05,13291,9400,3891,Bank Transfer,1,5,No,Weekend Deal
LM26-0628,2026-05-31,Southern,Hambantota,Mobile App,Consumer,Sports,Yoga Mat,3,4490,0.15,11450,6300,5150,Bank Transfer,8,3,No,New Year
LM26-0629,2026-05-29,Western,Kalutara,Online,Small Business,Home,Rice Cooker,4,13990,0.05,53162,37600,15562,Bank Transfer,1,4,No,None
LM26-0630,2026-06-26,Sabaragamuwa,Kegalle,Store,Consumer,Beauty,Hair Dryer,3,7990,0,23970,14100,9870,Cash on Delivery,0,4,No,None
LM26-0631,2026-05-08,Western,Negombo,Online,Small Business,Electronics,Wireless Earbuds,3,12990,0,38970,25584,13386,Debit Card,5,4,No,None
LM26-0632,2026-06-20,North Central,Polonnaruwa,Store,Consumer,Home,Air Fryer,3,24990,0.05,71222,53100,18122,Credit Card,0,5,No,New Year
LM26-0633,2026-02-21,Western,Negombo,Mobile App,Consumer,Home,Air Fryer,3,24990,0.2,59976,53100,6876,Credit Card,4,5,No,App Exclusive
LM26-0634,2026-05-02,North Central,Polonnaruwa,Online,Consumer,Electronics,Wireless Earbuds,3,12990,0.05,37022,25584,11438,Credit Card,7,,No,New Year
LM26-0635,2026-05-31,Central,Nuwara Eliya,Store,Consumer,Sports,Yoga Mat,4,4490,0.1,16164,8400,7764,Credit Card,0,5,No,App Exclusive
LM26-0636,2026-03-18,North Western,Puttalam,Store,Corporate,Fashion,Running Shoes,1,10990,0.2,8792,6100,2692,Credit Card,0,5,No,New Year
LM26-0637,2026-03-29,Southern,Hambantota,Online,Consumer,Electronics,Bluetooth Speaker,4,9990,0.2,31968,25792,6176,Bank Transfer,9,3,No,App Exclusive
LM26-0638,2026-06-10,Central,Matale,Store,Small Business,Electronics,Wireless Earbuds,1,12990,0.05,12341,8528,3813,Cash on Delivery,0,5,No,New Year
LM26-0639,2026-03-22,North Central,Polonnaruwa,Online,Corporate,Electronics,Bluetooth Speaker,2,9990,0.15000000000000002,16983,12896,4087,Bank Transfer,5,3,No,New Year
LM26-0640,2026-03-31,North Central,Anuradhapura,Store,Consumer,Electronics,Bluetooth Speaker,1,9990,0.1,8991,6448,2543,Digital Wallet,0,4,No,App Exclusive
LM26-0641,2026-05-15,North Central,Anuradhapura,Mobile App,Consumer,Electronics,Wireless Earbuds,1,12990,0.1,11691,8528,3163,Credit Card,2,4,Yes,Weekend Deal
LM26-0642,2026-04-19,Central,Kandy,Online,Small Business,Electronics,Bluetooth Speaker,4,9990,0.1,35964,25792,10172,Debit Card,8,2,Yes,New Year
LM26-0643,2026-02-11,Western,Kalutara,Store,Consumer,Fashion,Running Shoes,1,10990,0,10990,6100,4890,Cash on Delivery,0,5,No,None
LM26-0644,2026-03-16,Western,Colombo,Mobile App,Corporate,Electronics,Wireless Earbuds,2,12990,0.25,19485,17056,2429,Cash on Delivery,6,4,No,Weekend Deal
LM26-0645,2026-04-02,Southern,Galle,Online,Corporate,Sports,Cricket Bat,2,12990,0.05,24681,15200,9481,Digital Wallet,4,,No,None
LM26-0646,2026-03-19,Central,Nuwara Eliya,Mobile App,Corporate,Sports,Yoga Mat,2,4490,0.1,8082,4200,3882,Bank Transfer,5,4,No,None
LM26-0647,2026-02-13,Central,Nuwara Eliya,Online,Small Business,Electronics,Wireless Earbuds,1,12990,0.05,12341,8528,3813,Credit Card,5,4,No,None
LM26-0648,2026-05-18,North Western,Kurunegala,Mobile App,Consumer,Electronics,Bluetooth Speaker,4,9990,0.05,37962,25792,12170,Credit Card,4,3,Yes,New Year
LM26-0649,2026-06-03,Central,Nuwara Eliya,Mobile App,Corporate,Sports,Dumbbell Set,2,15990,0.1,28782,19600,9182,Digital Wallet,3,4,No,App Exclusive
LM26-0650,2026-04-18,Southern,Matara,Mobile App,Consumer,Home,Table Lamp,2,5990,0.05,11381,6300,5081,Debit Card,7,3,No,None
LM26-0651,2026-04-11,Southern,Matara,Store,Consumer,Sports,Cricket Bat,1,12990,0.15,11042,7600,3442,Cash on Delivery,0,5,No,Weekend Deal
LM26-0652,2026-06-26,Central,Nuwara Eliya,Mobile App,Consumer,Sports,Yoga Mat,1,4490,0,4490,2100,2390,Digital Wallet,4,4,No,None
LM26-0653,2026-05-02,Southern,Hambantota,Mobile App,Small Business,Sports,Dumbbell Set,4,15990,0.05,60762,39200,21562,Bank Transfer,4,5,No,Weekend Deal
LM26-0654,2026-02-20,North Central,Polonnaruwa,Store,Consumer,Home,Air Fryer,4,24990,0.2,79968,70800,9168,Bank Transfer,0,5,No,Weekend Deal
LM26-0655,2026-01-23,North Central,Anuradhapura,Online,Consumer,Beauty,Skin Care Set,2,8990,0,17980,8800,9180,Cash on Delivery,5,3,No,None
LM26-0656,2026-03-08,North Western,Puttalam,Mobile App,Consumer,Beauty,Perfume,4,11990,0.2,38368,27600,10768,Debit Card,9,3,No,New Year
LM26-0657,2026-03-17,Uva,Badulla,Mobile App,Corporate,Fashion,Casual Shirt,3,4990,0.1,13473,6750,6723,Debit Card,9,3,No,None
LM26-0658,2026-05-16,Sabaragamuwa,Ratnapura,Mobile App,Consumer,Beauty,Skin Care Set,3,8990,0,26970,13200,13770,Cash on Delivery,2,5,No,None
LM26-0659,2026-01-17,Western,Kalutara,Mobile App,Small Business,Home,Table Lamp,2,5990,0,11980,6300,5680,Digital Wallet,1,5,No,None
LM26-0660,2026-01-08,Uva,Badulla,Mobile App,Consumer,Home,Table Lamp,1,5990,0.2,4792,3150,1642,Digital Wallet,7,,No,New Year
LM26-0661,2026-01-12,Central,Kandy,Store,Small Business,Sports,Dumbbell Set,1,15990,0.1,14391,9800,4591,Debit Card,0,4,Yes,Weekend Deal
LM26-0662,2026-03-18,Southern,Galle,Store,Consumer,Sports,Yoga Mat,4,4490,0.05,17062,8400,8662,Bank Transfer,0,4,No,App Exclusive
LM26-0663,2026-05-30,Central,Matale,Mobile App,Small Business,Home,Rice Cooker,3,13990,0.05,39872,28200,11672,Digital Wallet,5,4,No,New Year
LM26-0664,2026-06-04,Central,Kandy,Online,Consumer,Beauty,Perfume,2,11990,0.1,21582,13800,7782,Bank Transfer,2,5,No,Weekend Deal
LM26-0665,2026-05-08,North Central,Anuradhapura,Store,Small Business,Fashion,Backpack,3,7490,0,22470,11400,11070,Digital Wallet,0,4,No,None
LM26-0666,2026-05-24,Southern,Matara,Online,Consumer,Fashion,Casual Shirt,2,4990,0.15,8483,4500,3983,Cash on Delivery,6,3,No,App Exclusive
LM26-0667,2026-02-09,Western,Kalutara,Mobile App,Consumer,Electronics,Smart Watch,3,18990,0.2,45576,38064,7512,Bank Transfer,6,4,No,App Exclusive
LM26-0668,2026-01-17,Southern,Matara,Online,Consumer,Sports,Dumbbell Set,4,15990,0.05,60762,39200,21562,Bank Transfer,4,4,No,None
LM26-0669,2026-05-24,Southern,Matara,Store,Consumer,Electronics,Smart Watch,3,18990,0.1,51273,38064,13209,Digital Wallet,0,5,No,Weekend Deal
LM26-0670,2026-04-13,Western,Kalutara,Store,Corporate,Fashion,Running Shoes,3,10990,0.25,24728,18300,6428,Debit Card,0,4,No,App Exclusive
LM26-0671,2026-06-07,Western,Colombo,Mobile App,Consumer,Fashion,Casual Shirt,2,4990,0,9980,4500,5480,Credit Card,2,5,No,None
LM26-0672,2026-03-21,Northern,Kilinochchi,Mobile App,Consumer,Sports,Cricket Bat,1,12990,0.15,11042,7600,3442,Bank Transfer,4,4,No,App Exclusive
LM26-0673,2026-02-05,Central,Matale,Mobile App,Consumer,Electronics,Smart Watch,3,18990,0,56970,38064,18906,Digital Wallet,8,3,No,None
LM26-0674,2026-03-04,Western,Colombo,Mobile App,Consumer,Home,Table Lamp,4,5990,0.05,22762,12600,10162,Credit Card,4,4,No,None
LM26-0675,2026-01-16,Western,Negombo,Online,Corporate,Electronics,Smart Watch,1,18990,0.05,18041,12688,5353,Cash on Delivery,4,,No,None
LM26-0676,2026-03-19,Central,Matale,Online,Small Business,Electronics,Smart Watch,4,18990,0.05,72162,50752,21410,Cash on Delivery,4,4,No,None
LM26-0677,2026-05-03,North Western,Puttalam,Mobile App,Small Business,Electronics,Wireless Earbuds,1,12990,0.2,10392,8528,1864,Bank Transfer,3,5,No,Weekend Deal
LM26-0678,2026-02-27,Central,Matale,Mobile App,Consumer,Electronics,Bluetooth Speaker,2,9990,0,19980,12896,7084,Cash on Delivery,8,3,No,None
LM26-0679,2026-05-10,Uva,Monaragala,Store,Consumer,Beauty,Hair Dryer,4,7990,0.05,30362,18800,11562,Credit Card,0,5,No,New Year
LM26-0680,2026-04-07,Sabaragamuwa,Ratnapura,Online,Consumer,Beauty,Perfume,3,11990,0.1,32373,20700,11673,Credit Card,9,3,No,New Year
LM26-0681,2026-01-28,Northern,Jaffna,Store,Corporate,Sports,Cricket Bat,2,12990,0.1,23382,15200,8182,Credit Card,0,,No,None
LM26-0682,2026-01-08,Southern,Matara,Store,Corporate,Fashion,Backpack,2,7490,0.25,11235,7600,3635,Debit Card,0,5,No,New Year
LM26-0683,2026-06-13,Uva,Monaragala,Store,Consumer,Beauty,Skin Care Set,1,8990,0.1,8091,4400,3691,Bank Transfer,0,5,No,Weekend Deal
